filename_len,filename_token_count,filename_digit_ratio,filename_word_count,filename_has_date,kw_documents,kw_images,kw_archives,kw_code,kw_media,kw_other,size_bytes,log_size,size_kb,size_mb,size_tiny,size_small,size_medium,size_large,size_huge,ext_group_code,ext_group_doc,ext_group_img,ext_group_arc,ext_group_audio,ext_group_video,ext_group_other,ext_cat_documents,ext_cat_images,ext_cat_archives,ext_cat_code,ext_cat_media,ext_cat_other,ext_mismatch,detected_cat_other,detected_is_text,detected_cat_documents,detected_cat_images,detected_cat_archives,detected_cat_code,detected_cat_media,text_length,text_word_count,text_line_count,text_unique_word_ratio,text_avg_word_len,text_has_content,content_raw,binary_entropy,binary_first_bytes_hash,binary_zero_ratio,binary_printable_ratio,binary_has_content,filename_raw,file_path,file_name,extension,target_class
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,data_2023-08-09,synthetic_data/archives/data_2023-08-09.zst,data_2023-08-09.zst,zst,archives
11,3,0.2727272727272727,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_q718,synthetic_data/archives/backup_q718.bz2,backup_q718.bz2,bz2,archives
11,3,0.2727272727272727,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_a529,synthetic_data/archives/backup_a529.7z,backup_a529.7z,7z,archives
19,4,0.42105263157894735,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,snapshot_2024-08-14,synthetic_data/archives/snapshot_2024-08-14.tar,snapshot_2024-08-14.tar,tar,archives
17,4,0.47058823529411764,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_2024-10-12,synthetic_data/archives/backup_2024-10-12.xz,backup_2024-10-12.xz,xz,archives
11,2,0.36363636363636365,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_9999,synthetic_data/archives/backup_9999.gz,backup_9999.gz,gz,archives
19,4,0.42105263157894735,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,snapshot_2021-11-07,synthetic_data/archives/snapshot_2021-11-07.gz,snapshot_2021-11-07.gz,gz,archives
12,2,0.3333333333333333,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,archive_4689,synthetic_data/archives/archive_4689.tar,archive_4689.tar,tar,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2020-08-14,synthetic_data/archives/dump_2020-08-14.7z,dump_2020-08-14.7z,7z,archives
11,2,0.36363636363636365,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_3746,synthetic_data/archives/backup_3746.zst,backup_3746.zst,zst,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2020-10-02,synthetic_data/archives/dump_2020-10-02.rar,dump_2020-10-02.rar,rar,archives
19,4,0.42105263157894735,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,snapshot_2022-03-19,synthetic_data/archives/snapshot_2022-03-19.7z,snapshot_2022-03-19.7z,7z,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,data_2019-01-18,synthetic_data/archives/data_2019-01-18.rar,data_2019-01-18.rar,rar,archives
19,4,0.42105263157894735,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,snapshot_2023-07-24,synthetic_data/archives/snapshot_2023-07-24.7z,snapshot_2023-07-24.7z,7z,archives
17,4,0.47058823529411764,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_2024-11-04,synthetic_data/archives/backup_2024-11-04.xz,backup_2024-11-04.xz,xz,archives
11,2,0.36363636363636365,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_3693,synthetic_data/archives/backup_3693.zip,backup_3693.zip,zip,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2022-01-02,synthetic_data/archives/dump_2022-01-02.zst,dump_2022-01-02.zst,zst,archives
11,3,0.2727272727272727,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_d761,synthetic_data/archives/backup_d761.gz,backup_d761.gz,gz,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2023-07-04,synthetic_data/archives/dump_2023-07-04.bz2,dump_2023-07-04.bz2,bz2,archives
11,3,0.2727272727272727,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_m504,synthetic_data/archives/backup_m504.zip,backup_m504.zip,zip,archives
12,2,0.3333333333333333,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,archive_9447,synthetic_data/archives/archive_9447.zst,archive_9447.zst,zst,archives
11,3,0.2727272727272727,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_m910,synthetic_data/archives/backup_m910.zip,backup_m910.zip,zip,archives
11,2,0.2727272727272727,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,archive_537,synthetic_data/archives/archive_537.xz,archive_537.xz,xz,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2023-01-02,synthetic_data/archives/dump_2023-01-02.zst,dump_2023-01-02.zst,zst,archives
12,2,0.3333333333333333,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,archive_9960,synthetic_data/archives/archive_9960.bz2,archive_9960.bz2,bz2,archives
11,3,0.2727272727272727,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_z371,synthetic_data/archives/backup_z371.zip,backup_z371.zip,zip,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2022-05-15,synthetic_data/archives/dump_2022-05-15.xz,dump_2022-05-15.xz,xz,archives
17,4,0.47058823529411764,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_2023-01-17,synthetic_data/archives/backup_2023-01-17.zip,backup_2023-01-17.zip,zip,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,data_2021-03-01,synthetic_data/archives/data_2021-03-01.rar,data_2021-03-01.rar,rar,archives
12,2,0.3333333333333333,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,archive_6235,synthetic_data/archives/archive_6235.bz2,archive_6235.bz2,bz2,archives
17,4,0.47058823529411764,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_2023-04-18,synthetic_data/archives/backup_2023-04-18.xz,backup_2023-04-18.xz,xz,archives
17,4,0.47058823529411764,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_2024-09-12,synthetic_data/archives/backup_2024-09-12.bz2,backup_2024-09-12.bz2,bz2,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2023-03-22,synthetic_data/archives/dump_2023-03-22.tar,dump_2023-03-22.tar,tar,archives
17,4,0.47058823529411764,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_2021-12-04,synthetic_data/archives/backup_2021-12-04.zst,backup_2021-12-04.zst,zst,archives
11,3,0.2727272727272727,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_w805,synthetic_data/archives/backup_w805.gz,backup_w805.gz,gz,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,data_2021-04-27,synthetic_data/archives/data_2021-04-27.bz2,data_2021-04-27.bz2,bz2,archives
17,4,0.47058823529411764,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_2020-10-08,synthetic_data/archives/backup_2020-10-08.7z,backup_2020-10-08.7z,7z,archives
11,3,0.2727272727272727,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_m522,synthetic_data/archives/backup_m522.xz,backup_m522.xz,xz,archives
19,4,0.42105263157894735,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,snapshot_2019-03-24,synthetic_data/archives/snapshot_2019-03-24.zip,snapshot_2019-03-24.zip,zip,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,data_2022-05-03,synthetic_data/archives/data_2022-05-03.xz,data_2022-05-03.xz,xz,archives
19,4,0.42105263157894735,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,snapshot_2020-09-03,synthetic_data/archives/snapshot_2020-09-03.zst,snapshot_2020-09-03.zst,zst,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2025-10-15,synthetic_data/archives/dump_2025-10-15.zip,dump_2025-10-15.zip,zip,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,data_2019-03-11,synthetic_data/archives/data_2019-03-11.zip,data_2019-03-11.zip,zip,archives
10,3,0.2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_e58,synthetic_data/archives/backup_e58.xz,backup_e58.xz,xz,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2024-08-24,synthetic_data/archives/dump_2024-08-24.tar,dump_2024-08-24.tar,tar,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,data_2019-08-08,synthetic_data/archives/data_2019-08-08.zip,data_2019-08-08.zip,zip,archives
11,3,0.2727272727272727,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_h876,synthetic_data/archives/backup_h876.rar,backup_h876.rar,rar,archives
11,3,0.2727272727272727,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_k599,synthetic_data/archives/backup_k599.gz,backup_k599.gz,gz,archives
11,2,0.36363636363636365,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_8627,synthetic_data/archives/backup_8627.gz,backup_8627.gz,gz,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2022-06-11,synthetic_data/archives/dump_2022-06-11.gz,dump_2022-06-11.gz,gz,archives
11,2,0.36363636363636365,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_6522,synthetic_data/archives/backup_6522.zip,backup_6522.zip,zip,archives
11,2,0.36363636363636365,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_9438,synthetic_data/archives/backup_9438.7z,backup_9438.7z,7z,archives
17,4,0.47058823529411764,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,backup_2025-04-26,synthetic_data/archives/backup_2025-04-26.bz2,backup_2025-04-26.bz2,bz2,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2022-07-12,synthetic_data/archives/dump_2022-07-12.7z,dump_2022-07-12.7z,7z,archives
15,4,0.5333333333333333,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4096,8.318010277546872,4.0,0.00390625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,,0,0,0,0,0.0,dump_2025-07-17,synthetic_data/archives/dump_2025-07-17.xz,dump_2025-07-17.xz,xz,archives
